example_id                                                                                  | status  | run_time        |
./spec/mailers/notification_mailer_spec.rb[1:1:1]                                           | passed  | 0.05225 seconds |
./spec/mailers/subscriber_cleaned_mailer_spec.rb[1:1]                                       | passed  | 0.11757 seconds |
./spec/mailers/task_notification_mailer_spec.rb[1:1:1]                                      | passed  | 0.07848 seconds |
./spec/models/account_list/deep_reset_spec.rb[1:1]                                          | passed  | 0.00375 seconds |
./spec/models/account_list/deep_reset_spec.rb[1:2]                                          | passed  | 0.03597 seconds |
./spec/models/account_list/from_designations_finder_spec.rb[1:1]                            | passed  | 0.01148 seconds |
./spec/models/account_list/from_designations_finder_spec.rb[1:2]                            | passed  | 0.02427 seconds |
./spec/models/account_list/from_designations_finder_spec.rb[1:3]                            | passed  | 0.02174 seconds |
./spec/models/account_list/from_designations_finder_spec.rb[1:4]                            | passed  | 0.01793 seconds |
./spec/models/account_list/from_profile_linker_spec.rb[1:1:1]                               | passed  | 0.04867 seconds |
./spec/models/account_list/from_profile_linker_spec.rb[1:1:2]                               | passed  | 0.06293 seconds |
./spec/models/account_list/merge_spec.rb[1:1]                                               | passed  | 0.04349 seconds |
./spec/models/account_list/merge_spec.rb[1:2]                                               | passed  | 0.06236 seconds |
./spec/models/account_list/merge_spec.rb[1:3]                                               | passed  | 0.05194 seconds |
./spec/models/account_list/merge_spec.rb[1:4]                                               | passed  | 0.05001 seconds |
./spec/models/account_list/merge_spec.rb[1:5]                                               | passed  | 0.05312 seconds |
./spec/models/account_list/merge_spec.rb[1:6]                                               | passed  | 0.05938 seconds |
./spec/models/account_list/merge_spec.rb[1:7]                                               | passed  | 0.01981 seconds |
./spec/models/account_list/pledges_total_spec.rb[1:1]                                       | passed  | 0.01018 seconds |
./spec/models/account_list/pledges_total_spec.rb[1:2]                                       | passed  | 0.02281 seconds |
./spec/models/account_list/pledges_total_spec.rb[1:3]                                       | passed  | 0.02311 seconds |
./spec/models/account_list/pledges_total_spec.rb[1:4]                                       | passed  | 0.03181 seconds |
./spec/models/account_list/reset_spec.rb[1:1]                                               | passed  | 0.02712 seconds |
./spec/models/account_list_invite_spec.rb[1:1:1]                                            | passed  | 0.0329 seconds  |
./spec/models/account_list_invite_spec.rb[1:1:2]                                            | passed  | 0.03173 seconds |
./spec/models/account_list_invite_spec.rb[1:1:3]                                            | passed  | 0.03177 seconds |
./spec/models/account_list_invite_spec.rb[1:1:4]                                            | passed  | 0.03717 seconds |
./spec/models/account_list_invite_spec.rb[1:1:5]                                            | passed  | 0.03276 seconds |
./spec/models/account_list_invite_spec.rb[1:2:1]                                            | passed  | 0.01751 seconds |
./spec/models/account_list_invite_spec.rb[1:3:1]                                            | passed  | 0.04246 seconds |
./spec/models/account_list_spec.rb[1:1:1]                                                   | passed  | 0.0138 seconds  |
./spec/models/account_list_spec.rb[1:2:1]                                                   | passed  | 0.00267 seconds |
./spec/models/account_list_spec.rb[1:2:2]                                                   | passed  | 0.00282 seconds |
./spec/models/account_list_spec.rb[1:2:3]                                                   | passed  | 0.00266 seconds |
./spec/models/account_list_spec.rb[1:2:4]                                                   | passed  | 0.00306 seconds |
./spec/models/account_list_spec.rb[1:3:1]                                                   | passed  | 0.18831 seconds |
./spec/models/account_list_spec.rb[1:4:1]                                                   | passed  | 0.0415 seconds  |
./spec/models/account_list_spec.rb[1:4:2]                                                   | passed  | 0.04125 seconds |
./spec/models/account_list_spec.rb[1:4:3]                                                   | passed  | 0.04447 seconds |
./spec/models/account_list_spec.rb[1:5:1]                                                   | passed  | 0.04817 seconds |
./spec/models/account_list_spec.rb[1:5:2]                                                   | passed  | 0.04768 seconds |
./spec/models/account_list_spec.rb[1:5:3]                                                   | passed  | 0.06166 seconds |
./spec/models/account_list_spec.rb[1:5:4]                                                   | passed  | 0.07173 seconds |
./spec/models/account_list_spec.rb[1:6:1]                                                   | passed  | 0.21064 seconds |
./spec/models/account_list_spec.rb[1:7:1]                                                   | passed  | 0.08328 seconds |
./spec/models/account_list_spec.rb[1:8:1]                                                   | passed  | 0.01622 seconds |
./spec/models/account_list_spec.rb[1:8:2]                                                   | passed  | 0.07686 seconds |
./spec/models/account_list_spec.rb[1:9:1]                                                   | passed  | 0.04305 seconds |
./spec/models/account_list_spec.rb[1:10:1]                                                  | passed  | 0.02077 seconds |
./spec/models/account_list_spec.rb[1:11:1]                                                  | passed  | 0.08839 seconds |
./spec/models/account_list_spec.rb[1:12:1]                                                  | passed  | 0.07992 seconds |
./spec/models/account_list_spec.rb[1:13:1]                                                  | passed  | 0.0158 seconds  |
./spec/models/account_list_spec.rb[1:14]                                                    | passed  | 0.01971 seconds |
./spec/models/account_list_spec.rb[1:15:1]                                                  | passed  | 0.0248 seconds  |
./spec/models/account_list_spec.rb[1:15:2]                                                  | passed  | 0.02582 seconds |
./spec/models/account_list_spec.rb[1:15:3]                                                  | passed  | 0.05615 seconds |
./spec/models/account_list_spec.rb[1:15:4]                                                  | passed  | 0.05012 seconds |
./spec/models/account_list_spec.rb[1:15:5]                                                  | passed  | 0.02811 seconds |
./spec/models/account_list_spec.rb[1:16:1]                                                  | passed  | 0.04683 seconds |
./spec/models/account_list_spec.rb[1:16:2]                                                  | passed  | 0.07801 seconds |
./spec/models/account_list_spec.rb[1:16:3]                                                  | passed  | 0.07783 seconds |
./spec/models/account_list_spec.rb[1:17:1]                                                  | passed  | 0.0674 seconds  |
./spec/models/account_list_spec.rb[1:17:2]                                                  | passed  | 0.04174 seconds |
./spec/models/account_list_spec.rb[1:18:1]                                                  | passed  | 0.05507 seconds |
./spec/models/account_list_spec.rb[1:18:2]                                                  | passed  | 0.03014 seconds |
./spec/models/account_list_spec.rb[1:19:1]                                                  | passed  | 0.00301 seconds |
./spec/models/account_list_spec.rb[1:20:1]                                                  | passed  | 0.11463 seconds |
./spec/models/account_list_spec.rb[1:21:1]                                                  | passed  | 0.10843 seconds |
./spec/models/account_list_spec.rb[1:22:1]                                                  | passed  | 0.05673 seconds |
./spec/models/account_list_spec.rb[1:23:1]                                                  | passed  | 0.0394 seconds  |
./spec/models/account_list_spec.rb[1:23:2]                                                  | passed  | 0.03975 seconds |
./spec/models/account_list_spec.rb[1:23:3]                                                  | passed  | 0.05593 seconds |
./spec/models/activity_spec.rb[1:1]                                                         | passed  | 0.00287 seconds |
./spec/models/activity_spec.rb[1:2:1]                                                       | passed  | 0.02169 seconds |
./spec/models/activity_spec.rb[1:2:2]                                                       | passed  | 0.01738 seconds |
./spec/models/activity_spec.rb[1:3:1]                                                       | passed  | 0.02304 seconds |
./spec/models/activity_spec.rb[1:4:1]                                                       | passed  | 0.03947 seconds |
./spec/models/activity_spec.rb[1:4:2]                                                       | passed  | 0.0576 seconds  |
./spec/models/address_spec.rb[1:1:1]                                                        | passed  | 0.027 seconds   |
./spec/models/address_spec.rb[1:2:1]                                                        | passed  | 0.07519 seconds |
./spec/models/address_spec.rb[1:3:1]                                                        | passed  | 0.04169 seconds |
./spec/models/address_spec.rb[1:4:1]                                                        | passed  | 0.02003 seconds |
./spec/models/address_spec.rb[1:5:1]                                                        | passed  | 0.00186 seconds |
./spec/models/address_spec.rb[1:5:2]                                                        | passed  | 0.00224 seconds |
./spec/models/address_spec.rb[1:5:3]                                                        | passed  | 0.00233 seconds |
./spec/models/address_spec.rb[1:5:4]                                                        | passed  | 0.00182 seconds |
./spec/models/address_spec.rb[1:5:5]                                                        | passed  | 0.00205 seconds |
./spec/models/address_spec.rb[1:5:6]                                                        | passed  | 0.00202 seconds |
./spec/models/address_spec.rb[1:5:7]                                                        | passed  | 0.00546 seconds |
./spec/models/address_spec.rb[1:6:1:1]                                                      | passed  | 0.04478 seconds |
./spec/models/address_spec.rb[1:6:1:2]                                                      | passed  | 0.04391 seconds |
./spec/models/address_spec.rb[1:6:2]                                                        | passed  | 0.04992 seconds |
./spec/models/address_spec.rb[1:6:3]                                                        | passed  | 0.06425 seconds |
./spec/models/address_spec.rb[1:6:4]                                                        | passed  | 0.0511 seconds  |
./spec/models/address_spec.rb[1:6:5]                                                        | passed  | 0.05153 seconds |
./spec/models/address_spec.rb[1:7:1]                                                        | passed  | 0.02025 seconds |
./spec/models/address_spec.rb[1:7:2]                                                        | passed  | 0.0157 seconds  |
./spec/models/address_spec.rb[1:7:3]                                                        | passed  | 0.0434 seconds  |
./spec/models/address_spec.rb[1:7:4]                                                        | passed  | 0.03839 seconds |
./spec/models/address_spec.rb[1:7:5]                                                        | passed  | 0.15497 seconds |
./spec/models/address_spec.rb[1:8:1]                                                        | passed  | 0.0152 seconds  |
./spec/models/address_spec.rb[1:8:2]                                                        | passed  | 0.0152 seconds  |
./spec/models/address_spec.rb[1:9:1]                                                        | passed  | 0.02625 seconds |
./spec/models/address_spec.rb[1:9:2]                                                        | passed  | 0.01972 seconds |
./spec/models/address_spec.rb[1:10:1]                                                       | passed  | 0.02305 seconds |
./spec/models/address_spec.rb[1:10:2]                                                       | passed  | 0.0243 seconds  |
./spec/models/address_spec.rb[1:10:3]                                                       | passed  | 0.02404 seconds |
./spec/models/address_spec.rb[1:10:4]                                                       | passed  | 0.02287 seconds |
./spec/models/address_spec.rb[1:10:5]                                                       | passed  | 0.02293 seconds |
./spec/models/address_spec.rb[1:11:1]                                                       | passed  | 0.03194 seconds |
./spec/models/address_spec.rb[1:11:2]                                                       | passed  | 0.04513 seconds |
./spec/models/address_spec.rb[1:11:3]                                                       | passed  | 0.02797 seconds |
./spec/models/address_spec.rb[1:12:1]                                                       | passed  | 0.04835 seconds |
./spec/models/address_spec.rb[1:12:2]                                                       | passed  | 0.03082 seconds |
./spec/models/address_spec.rb[1:12:3]                                                       | passed  | 0.05282 seconds |
./spec/models/address_spec.rb[1:12:4]                                                       | passed  | 0.06611 seconds |
./spec/models/address_spec.rb[1:12:5]                                                       | passed  | 0.03716 seconds |
./spec/models/admin/account_dup_phones_fix_spec.rb[1:1]                                     | passed  | 0.09487 seconds |
./spec/models/admin/account_primary_addresses_fix_spec.rb[1:1]                              | passed  | 0.01189 seconds |
./spec/models/admin/dup_phones_fix_spec.rb[1:1]                                             | passed  | 0.07263 seconds |
./spec/models/admin/dup_phones_fix_spec.rb[1:2]                                             | passed  | 0.0846 seconds  |
./spec/models/admin/dup_phones_fix_spec.rb[1:3]                                             | passed  | 0.05823 seconds |
./spec/models/admin/impersonation_spec.rb[1:1]                                              | passed  | 0.00276 seconds |
./spec/models/admin/impersonation_spec.rb[1:2]                                              | passed  | 0.00389 seconds |
./spec/models/admin/impersonation_spec.rb[1:3]                                              | passed  | 0.00241 seconds |
./spec/models/admin/impersonation_spec.rb[1:4]                                              | passed  | 0.00286 seconds |
./spec/models/admin/primary_address_fix_spec.rb[1:1]                                        | passed  | 0.06771 seconds |
./spec/models/admin/primary_address_fix_spec.rb[1:2]                                        | passed  | 0.01663 seconds |
./spec/models/admin/primary_address_fix_spec.rb[1:3]                                        | passed  | 0.06776 seconds |
./spec/models/admin/primary_address_fix_spec.rb[1:4]                                        | passed  | 0.04811 seconds |
./spec/models/admin/primary_address_fix_spec.rb[1:5]                                        | passed  | 0.08825 seconds |
./spec/models/admin/primary_address_fix_spec.rb[1:6]                                        | passed  | 0.1026 seconds  |
./spec/models/admin/reset_spec.rb[1:1]                                                      | passed  | 0.08141 seconds |
./spec/models/admin/reset_spec.rb[1:2]                                                      | passed  | 0.06751 seconds |
./spec/models/admin/reset_spec.rb[1:3]                                                      | passed  | 0.0681 seconds  |
./spec/models/admin/user_finder_spec.rb[1:1:1]                                              | passed  | 0.01021 seconds |
./spec/models/admin/user_finder_spec.rb[1:1:2]                                              | passed  | 0.10374 seconds |
./spec/models/admin/user_finder_spec.rb[1:1:3]                                              | passed  | 0.0131 seconds  |
./spec/models/admin/user_finder_spec.rb[1:1:4]                                              | passed  | 0.01303 seconds |
./spec/models/admin/user_finder_spec.rb[1:1:5]                                              | passed  | 0.03959 seconds |
./spec/models/admin/user_finder_spec.rb[1:1:6]                                              | passed  | 0.04258 seconds |
./spec/models/admin/user_finder_spec.rb[1:1:7]                                              | passed  | 0.00381 seconds |
./spec/models/admin/user_finder_spec.rb[1:2:1]                                              | passed  | 0.01687 seconds |
./spec/models/appeal/appeal_contacts_excluder_spec.rb[1:1:1:1:1]                            | passed  | 0.25262 seconds |
./spec/models/appeal/appeal_contacts_excluder_spec.rb[1:1:1:1:2]                            | passed  | 0.28022 seconds |
./spec/models/appeal/appeal_contacts_excluder_spec.rb[1:1:1:2:1]                            | passed  | 0.1124 seconds  |
./spec/models/appeal/appeal_contacts_excluder_spec.rb[1:1:1:2:2]                            | passed  | 0.13882 seconds |
./spec/models/appeal_spec.rb[1:1:1]                                                         | passed  | 0.029 seconds   |
./spec/models/appeal_spec.rb[1:2:1]                                                         | passed  | 0.04165 seconds |
./spec/models/appeal_spec.rb[1:3:1]                                                         | passed  | 0.06279 seconds |
./spec/models/appeal_spec.rb[1:3:2]                                                         | passed  | 0.0363 seconds  |
./spec/models/appeal_spec.rb[1:3:3]                                                         | passed  | 0.05286 seconds |
./spec/models/appeal_spec.rb[1:3:4]                                                         | passed  | 0.04313 seconds |
./spec/models/appeal_spec.rb[1:3:5]                                                         | passed  | 0.05592 seconds |
./spec/models/appeal_spec.rb[1:3:6]                                                         | passed  | 0.03883 seconds |
./spec/models/appeal_spec.rb[1:3:7]                                                         | passed  | 0.28748 seconds |
./spec/models/appeal_spec.rb[1:3:8]                                                         | passed  | 0.09084 seconds |
./spec/models/appeal_spec.rb[1:3:9]                                                         | passed  | 0.12578 seconds |
./spec/models/appeal_spec.rb[1:3:10]                                                        | passed  | 1.07 seconds    |
./spec/models/appeal_spec.rb[1:3:11:1]                                                      | passed  | 0.04819 seconds |
./spec/models/appeal_spec.rb[1:3:11:2]                                                      | passed  | 0.06001 seconds |
./spec/models/application_filterer_spec.rb[1:1:1]                                           | passed  | 0.03627 seconds |
./spec/models/application_filterer_spec.rb[1:2:1]                                           | passed  | 0.00186 seconds |
./spec/models/application_filterer_spec.rb[1:3:1]                                           | passed  | 0.00205 seconds |
./spec/models/application_filterer_spec.rb[1:3:2]                                           | passed  | 0.00257 seconds |
./spec/models/application_filterer_spec.rb[1:4:1]                                           | passed  | 0.03628 seconds |
./spec/models/company_position_spec.rb[1:1]                                                 | passed  | 0.00687 seconds |
./spec/models/company_spec.rb[1:1]                                                          | passed  | 0.00244 seconds |
./spec/models/company_spec.rb[1:2]                                                          | passed  | 0.01413 seconds |
./spec/models/company_spec.rb[1:3]                                                          | passed  | 0.01743 seconds |
./spec/models/contact/donations_eager_loader_spec.rb[1:1:1]                                 | passed  | 0.05677 seconds |
./spec/models/contact/donations_eager_loader_spec.rb[1:1:2]                                 | passed  | 0.03236 seconds |
./spec/models/contact/donations_eager_loader_spec.rb[1:1:3]                                 | passed  | 0.05639 seconds |
./spec/models/contact/donations_eager_loader_spec.rb[1:1:4]                                 | passed  | 0.05219 seconds |
./spec/models/contact/donations_eager_loader_spec.rb[1:2:1]                                 | passed  | 0.05567 seconds |
./spec/models/contact_duplicates_finder_spec.rb[1:1:1]                                      | passed  | 0.0545 seconds  |
./spec/models/contact_duplicates_finder_spec.rb[1:1:2:1]                                    | passed  | 0.10077 seconds |
./spec/models/contact_duplicates_finder_spec.rb[1:1:2:2]                                    | passed  | 0.09833 seconds |
./spec/models/contact_duplicates_finder_spec.rb[1:1:2:3]                                    | passed  | 0.1001 seconds  |
./spec/models/contact_duplicates_finder_spec.rb[1:1:2:4]                                    | passed  | 0.10166 seconds |
./spec/models/contact_duplicates_finder_spec.rb[1:1:2:5]                                    | passed  | 2.02 seconds    |
./spec/models/contact_duplicates_finder_spec.rb[1:1:2:6]                                    | passed  | 0.15246 seconds |
./spec/models/contact_duplicates_finder_spec.rb[1:1:2:7]                                    | passed  | 0.14437 seconds |
./spec/models/contact_duplicates_finder_spec.rb[1:1:2:8]                                    | passed  | 0.19976 seconds |
./spec/models/contact_duplicates_finder_spec.rb[1:1:2:9]                                    | passed  | 0.19908 seconds |
./spec/models/contact_duplicates_finder_spec.rb[1:1:2:10]                                   | passed  | 0.19686 seconds |
./spec/models/contact_duplicates_finder_spec.rb[1:1:2:11]                                   | passed  | 0.10427 seconds |
./spec/models/contact_duplicates_finder_spec.rb[1:1:2:12]                                   | passed  | 0.10245 seconds |
./spec/models/contact_duplicates_finder_spec.rb[1:1:2:13]                                   | passed  | 0.10964 seconds |
./spec/models/contact_duplicates_finder_spec.rb[1:1:2:14]                                   | passed  | 0.13005 seconds |
./spec/models/contact_duplicates_finder_spec.rb[1:1:2:15]                                   | passed  | 0.19168 seconds |
./spec/models/contact_duplicates_finder_spec.rb[1:1:2:16]                                   | passed  | 0.19104 seconds |
./spec/models/contact_duplicates_finder_spec.rb[1:1:2:17]                                   | passed  | 0.1043 seconds  |
./spec/models/contact_duplicates_finder_spec.rb[1:1:2:18]                                   | passed  | 2.14 seconds    |
./spec/models/contact_duplicates_finder_spec.rb[1:1:2:19]                                   | passed  | 0.10499 seconds |
./spec/models/contact_duplicates_finder_spec.rb[1:1:2:20]                                   | passed  | 0.10428 seconds |
./spec/models/contact_duplicates_finder_spec.rb[1:1:2:21]                                   | passed  | 0.10111 seconds |
./spec/models/contact_duplicates_finder_spec.rb[1:1:2:22]                                   | passed  | 0.14995 seconds |
./spec/models/contact_duplicates_finder_spec.rb[1:1:2:23]                                   | passed  | 0.09721 seconds |
./spec/models/contact_duplicates_finder_spec.rb[1:1:2:24]                                   | passed  | 0.15159 seconds |
./spec/models/contact_duplicates_finder_spec.rb[1:1:2:25]                                   | passed  | 0.14733 seconds |
./spec/models/contact_duplicates_finder_spec.rb[1:2:1]                                      | passed  | 0.10016 seconds |
./spec/models/contact_duplicates_finder_spec.rb[1:2:2]                                      | passed  | 0.10531 seconds |
./spec/models/contact_duplicates_finder_spec.rb[1:2:3]                                      | passed  | 0.11005 seconds |
./spec/models/contact_duplicates_finder_spec.rb[1:2:4]                                      | passed  | 0.10388 seconds |
./spec/models/contact_duplicates_finder_spec.rb[1:2:5]                                      | passed  | 0.15315 seconds |
./spec/models/contact_duplicates_finder_spec.rb[1:2:6]                                      | passed  | 0.14546 seconds |
./spec/models/contact_duplicates_finder_spec.rb[1:2:7:1]                                    | passed  | 0.12391 seconds |
./spec/models/contact_duplicates_finder_spec.rb[1:2:7:2]                                    | passed  | 0.12847 seconds |
./spec/models/contact_duplicates_finder_spec.rb[1:2:7:3]                                    | passed  | 0.12736 seconds |
./spec/models/contact_duplicates_finder_spec.rb[1:2:7:4]                                    | passed  | 0.12612 seconds |
./spec/models/contact_duplicates_finder_spec.rb[1:2:7:5]                                    | passed  | 0.21871 seconds |
./spec/models/contact_duplicates_finder_spec.rb[1:2:8]                                      | passed  | 0.1395 seconds  |
./spec/models/contact_duplicates_finder_spec.rb[1:2:9]                                      | passed  | 2.04 seconds    |
./spec/models/contact_duplicates_finder_spec.rb[1:2:10]                                     | passed  | 0.10445 seconds |
./spec/models/contact_duplicates_finder_spec.rb[1:2:11]                                     | passed  | 0.15144 seconds |
./spec/models/contact_duplicates_finder_spec.rb[1:2:12]                                     | passed  | 0.1033 seconds  |
./spec/models/contact_duplicates_finder_spec.rb[1:2:13]                                     | passed  | 0.15799 seconds |
./spec/models/contact_duplicates_finder_spec.rb[1:2:14]                                     | passed  | 0.15065 seconds |
./spec/models/contact_filter_spec.rb[1:1:1]                                                 | passed  | 0.0656 seconds  |
./spec/models/contact_filter_spec.rb[1:1:2]                                                 | passed  | 0.04695 seconds |
./spec/models/contact_filter_spec.rb[1:1:3]                                                 | passed  | 0.14288 seconds |
./spec/models/contact_filter_spec.rb[1:1:4]                                                 | passed  | 0.05502 seconds |
./spec/models/contact_filter_spec.rb[1:1:5]                                                 | passed  | 0.07456 seconds |
./spec/models/contact_filter_spec.rb[1:1:6]                                                 | passed  | 0.0374 seconds  |
./spec/models/contact_filter_spec.rb[1:1:7]                                                 | passed  | 0.08661 seconds |
./spec/models/contact_filter_spec.rb[1:1:8:1]                                               | passed  | 0.04762 seconds |
./spec/models/contact_filter_spec.rb[1:1:9:1]                                               | passed  | 0.1515 seconds  |
./spec/models/contact_filter_spec.rb[1:1:9:2]                                               | passed  | 0.14822 seconds |
./spec/models/contact_filter_spec.rb[1:1:9:3]                                               | passed  | 0.15042 seconds |
./spec/models/contact_filter_spec.rb[1:1:9:4]                                               | passed  | 0.2241 seconds  |
./spec/models/contact_filter_spec.rb[1:1:10:1]                                              | passed  | 0.29751 seconds |
./spec/models/contact_filter_spec.rb[1:1:10:2]                                              | passed  | 0.32746 seconds |
./spec/models/contact_filter_spec.rb[1:1:10:3]                                              | passed  | 0.2939 seconds  |
./spec/models/contact_filter_spec.rb[1:1:10:4]                                              | passed  | 0.30582 seconds |
./spec/models/contact_filter_spec.rb[1:1:10:5]                                              | passed  | 0.2961 seconds  |
./spec/models/contact_filter_spec.rb[1:1:11:1]                                              | passed  | 0.15967 seconds |
./spec/models/contact_filter_spec.rb[1:1:11:2]                                              | passed  | 0.15349 seconds |
./spec/models/contact_filter_spec.rb[1:1:11:3]                                              | passed  | 0.15504 seconds |
./spec/models/contact_filter_spec.rb[1:1:12:1]                                              | passed  | 0.11789 seconds |
./spec/models/contact_filter_spec.rb[1:1:12:2]                                              | passed  | 0.11466 seconds |
./spec/models/contact_filter_spec.rb[1:1:13]                                                | passed  | 0.08481 seconds |
./spec/models/contact_filter_spec.rb[1:1:14]                                                | passed  | 0.05009 seconds |
./spec/models/contact_filter_spec.rb[1:1:15]                                                | passed  | 0.06012 seconds |
./spec/models/contact_filter_spec.rb[1:1:16]                                                | passed  | 0.05185 seconds |
./spec/models/contact_filter_spec.rb[1:1:17]                                                | passed  | 0.04557 seconds |
./spec/models/contact_filter_spec.rb[1:1:18]                                                | passed  | 0.05646 seconds |
./spec/models/contact_filter_spec.rb[1:2:1]                                                 | passed  | 0.03192 seconds |
./spec/models/contact_filter_spec.rb[1:2:2]                                                 | passed  | 0.01464 seconds |
./spec/models/contact_filter_spec.rb[1:2:3]                                                 | passed  | 0.02595 seconds |
./spec/models/contact_filter_spec.rb[1:2:4]                                                 | passed  | 0.03159 seconds |
./spec/models/contact_filter_spec.rb[1:2:5:1]                                               | passed  | 0.03846 seconds |
./spec/models/contact_filter_spec.rb[1:2:5:2]                                               | passed  | 0.03916 seconds |
./spec/models/contact_filter_spec.rb[1:2:5:3]                                               | passed  | 0.04082 seconds |
./spec/models/contact_merge_spec.rb[1:1]                                                    | passed  | 0.07409 seconds |
./spec/models/contact_merge_spec.rb[1:2]                                                    | passed  | 0.07566 seconds |
./spec/models/contact_merge_spec.rb[1:3]                                                    | passed  | 0.12126 seconds |
./spec/models/contact_merge_spec.rb[1:4:1]                                                  | passed  | 0.00233 seconds |
./spec/models/contact_multi_add_spec.rb[1:1:1]                                              | passed  | 0.1357 seconds  |
./spec/models/contact_multi_add_spec.rb[1:1:2]                                              | passed  | 0.11642 seconds |
./spec/models/contact_multi_add_spec.rb[1:1:3]                                              | passed  | 0.00576 seconds |
./spec/models/contact_multi_add_spec.rb[1:1:4]                                              | passed  | 0.02126 seconds |
./spec/models/contact_multi_add_spec.rb[1:1:5]                                              | passed  | 0.05051 seconds |
./spec/models/contact_multi_add_spec.rb[1:1:6]                                              | passed  | 0.143 seconds   |
./spec/models/contact_notes_log_spec.rb[1:1]                                                | passed  | 0.03243 seconds |
./spec/models/contact_spec.rb[1:1:1]                                                        | passed  | 0.02865 seconds |
./spec/models/contact_spec.rb[1:1:2]                                                        | passed  | 0.03276 seconds |
./spec/models/contact_spec.rb[1:1:3]                                                        | passed  | 0.04358 seconds |
./spec/models/contact_spec.rb[1:2:1]                                                        | passed  | 0.00423 seconds |
./spec/models/contact_spec.rb[1:2:2]                                                        | passed  | 0.00526 seconds |
./spec/models/contact_spec.rb[1:3:1]                                                        | passed  | 0.07428 seconds |
./spec/models/contact_spec.rb[1:4:1]                                                        | passed  | 0.03632 seconds |
./spec/models/contact_spec.rb[1:4:2]                                                        | passed  | 0.04792 seconds |
./spec/models/contact_spec.rb[1:4:3]                                                        | passed  | 0.03561 seconds |
./spec/models/contact_spec.rb[1:4:4]                                                        | passed  | 0.03209 seconds |
./spec/models/contact_spec.rb[1:4:5]                                                        | passed  | 0.03152 seconds |
./spec/models/contact_spec.rb[1:4:6]                                                        | passed  | 0.01579 seconds |
./spec/models/contact_spec.rb[1:4:7]                                                        | passed  | 0.03991 seconds |
./spec/models/contact_spec.rb[1:5:1]                                                        | passed  | 0.04613 seconds |
./spec/models/contact_spec.rb[1:5:2]                                                        | passed  | 0.03107 seconds |
./spec/models/contact_spec.rb[1:6]                                                          | passed  | 0.02896 seconds |
./spec/models/contact_spec.rb[1:7:1]                                                        | passed  | 0.07147 seconds |
./spec/models/contact_spec.rb[1:7:2]                                                        | passed  | 0.06169 seconds |
./spec/models/contact_spec.rb[1:7:3]                                                        | passed  | 0.04324 seconds |
./spec/models/contact_spec.rb[1:8:1]                                                        | passed  | 0.01154 seconds |
./spec/models/contact_spec.rb[1:8:2]                                                        | passed  | 0.01245 seconds |
./spec/models/contact_spec.rb[1:9:1]                                                        | passed  | 0.01395 seconds |
./spec/models/contact_spec.rb[1:10:1]                                                       | passed  | 0.13683 seconds |
./spec/models/contact_spec.rb[1:10:2]                                                       | passed  | 0.14486 seconds |
./spec/models/contact_spec.rb[1:10:3]                                                       | passed  | 0.13168 seconds |
./spec/models/contact_spec.rb[1:10:4]                                                       | passed  | 0.0809 seconds  |
./spec/models/contact_spec.rb[1:10:5]                                                       | passed  | 0.08636 seconds |
./spec/models/contact_spec.rb[1:10:6]                                                       | passed  | 0.18034 seconds |
./spec/models/contact_spec.rb[1:10:7]                                                       | passed  | 0.09961 seconds |
./spec/models/contact_spec.rb[1:10:8]                                                       | passed  | 0.06756 seconds |
./spec/models/contact_spec.rb[1:10:9]                                                       | passed  | 0.06989 seconds |
./spec/models/contact_spec.rb[1:10:10]                                                      | passed  | 0.09623 seconds |
./spec/models/contact_spec.rb[1:10:11]                                                      | passed  | 0.16114 seconds |
./spec/models/contact_spec.rb[1:10:12]                                                      | passed  | 0.07076 seconds |
./spec/models/contact_spec.rb[1:10:13]                                                      | passed  | 0.06868 seconds |
./spec/models/contact_spec.rb[1:10:14]                                                      | passed  | 0.06498 seconds |
./spec/models/contact_spec.rb[1:11:1]                                                       | passed  | 0.02399 seconds |
./spec/models/contact_spec.rb[1:11:2]                                                       | passed  | 0.03112 seconds |
./spec/models/contact_spec.rb[1:12:1]                                                       | passed  | 0.08031 seconds |
./spec/models/contact_spec.rb[1:12:2]                                                       | passed  | 0.07241 seconds |
./spec/models/contact_spec.rb[1:12:3]                                                       | passed  | 0.069 seconds   |
./spec/models/contact_spec.rb[1:12:4]                                                       | passed  | 0.07904 seconds |
./spec/models/contact_spec.rb[1:12:5]                                                       | passed  | 0.09489 seconds |
./spec/models/contact_spec.rb[1:13:1]                                                       | passed  | 0.0364 seconds  |
./spec/models/contact_spec.rb[1:13:2]                                                       | passed  | 0.04818 seconds |
./spec/models/contact_spec.rb[1:13:3]                                                       | passed  | 0.06086 seconds |
./spec/models/contact_spec.rb[1:13:4]                                                       | passed  | 0.03741 seconds |
./spec/models/contact_spec.rb[1:14:1]                                                       | passed  | 0.50968 seconds |
./spec/models/contact_spec.rb[1:14:2]                                                       | passed  | 0.09922 seconds |
./spec/models/contact_spec.rb[1:14:3]                                                       | passed  | 0.18058 seconds |
./spec/models/contact_spec.rb[1:15:1]                                                       | passed  | 0.03308 seconds |
./spec/models/contact_spec.rb[1:16:1]                                                       | passed  | 0.08683 seconds |
./spec/models/contact_spec.rb[1:16:2]                                                       | passed  | 0.1073 seconds  |
./spec/models/contact_spec.rb[1:16:3]                                                       | passed  | 0.08955 seconds |
